Text;Size
consuma;1
grasso;1
‘e;1
raccoglie;1
abbandonò;1
darebbe;1
ubidisti;1
furor;1
dritte;1
manto;1
dritta;1
fiesole;1
menare;1
paulo;1
sasso;1
dibattero;1
avaro;1
medusa;1
ragioniam;1
tronchi;1
ricoperse;1
caòsso;1
pòne;1
arrivammo;1
caninamente;1
piangon;1
pape;1
papa;1
tele;1
andati»;1
peccaro;1
papi;1
spazzo;1
attristiam;1
dono;1
dispoglia;1
summo;1
oltracotanza;1
letame;1
pinser;1
erra;1
cantai;1
montagna;1
uccide;1
chinando;1
erto;1
igualmente;1
letane;1
“i;1
corte;1
subitamente;1
peccato;1
strozza;1
gerïone;1
tene;1
temp;1
stagliata;1
dandole;1
avicenna;1
fuggendo;1
peccata;1
corsa;1
meschine;1
cupidigia;1
nella;1
mézzo;1
merto;1
corse;1
dee;1
succia;1
affannata;1
dei;1
«voi;1
campar;1
zucca;1
preco;1
moviensi;1
dote;1
affannate;1
spezïal;1
capre;1
prun;1
compiange;1
caldi»;1
«vedrai;1
congiurato;1
ladron;1
ferze;1
ferza;1
suggel;1
dismisura;1
”»;1
rovinava;1
preda;1
rotture;1
simonia;1
direi;1
abèl;1
ardori;1
volete;1
tesa;1
dipartille;1
fioretti;1
accora»;1
monta;1
dipartilla;1
patre;1
celai;1
crucciasse;1
mpedimento;1
sortille»;1
ardore;1
sommesse;1
celar;1
appesi;1
cerchiato;1
«vien;1
insin;1
aduni;1
seguace;1
cansar;1
fiero;1
fiammette;1
antiche;1
under;1
fisica;1
sconcia;1
parte»;1
ripigneva;1
lasciai;1
sconcio;1
grossi;1
pregi;1
aspra;1
nudo;1
dicevan;1
test;1
virtude;1
umile;1
girone»;1
seguimi;1
monti;1
tornand;1
nuda;1
aspro;1
colombe;1
crine;1
aspri;1
intoppa;1
aspre;1
essamina;1
misi;1
nsieme;1
hanno”;1
raccapriccia;1
tornare;1
title;1
adorar;1
tomi»;1
sicurtà;1
«nessun;1
rivederà;1
piacer;1
girammo;1
passeggiati;1
partia;1
ncontra;1
prega;1
aggiunto;1
vïolenta;1
asticciuole;1
campare;1
timido;1
vïolenti;1
diè;1
grama;1
calcagni;1
seno»;1
grame;1
«questi;1
fante;1
credea;1
zenone;1
tacerci;1
aggroppata;1
elli»;1
annegava;1
creder;1
volvi»;1
vïolenza;1
contenta;1
perdei;1
allette;1
siamo;1
prema;1
scritte;1
tornaro;1
alzate;1
contents;1
fermò;1
verrem;1
contento;1
trarrotti;1
falsità;1
greggia;1
lucano;1
mando;1
bando;1
sente;1
commise;1
feci;1
negra”;1
rotando;1
mago;1
feda;1
adeschi;1
testimonio;1
masnada;1
chiamando;1
banda;1
smarrita;1
ritrar;1
may;1
manco;1
credesse;1
fiammella;1
loda;1
tornato;1
